# motion pattern log x1.5 snappy (read from RAM via SWD) n=833
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
9692,5,0,3,2,43,1513,24,1498,81,-62,-380,52,-848,1000,2704,-3982,-3521,2716,1956,-129,111,3700,-4651,-4637,3716,0,1,187,-248,-245,176
9722,5,0,4,4,-22,1483,49,1486,-268,231,-87,9,-264,1000,2834,-3548,-3609,2668,1887,-145,-71,3559,-4496,-4473,3585,0,1,190,-232,-232,176
9753,5,0,4,4,-4,1506,-20,1492,138,-96,-312,-1,-199,1000,2825,-3600,-3630,2809,1815,-120,-55,3430,-4319,-4300,3452,0,1,167,-219,-207,167
9783,5,128,-5,-3,-39,1409,-20,1517,-144,-266,36,65,-431,1000,2809,-3527,-3386,2314,1741,-62,-104,3325,-4112,-4130,3304,0,1,182,-209,-212,163
9813,5,0,4,2,17,1423,21,1465,265,152,-265,-34,-188,1000,2609,-3303,-3391,2850,1667,-100,220,3156,-3960,-3949,3169,0,1,130,-223,-187,157
9843,5,0,13,11,25,1410,6,1483,-91,-16,87,19,-704,1000,2566,-3532,-3318,2623,1588,-179,297,2960,-3815,-3761,3023,0,1,112,-213,-178,137
9873,5,0,12,12,16,1388,25,1403,-245,-202,-141,48,-930,1000,2478,-3666,-3348,2359,1507,-213,-11,2796,-3636,-3578,2863,0,1,127,-177,-168,121
9903,5,128,14,13,-76,1361,71,1428,-255,190,72,57,-100,1000,2871,-3234,-3312,2206,1425,-192,-157,2639,-3440,-3375,2714,0,1,103,-167,-131,128
9933,5,128,15,14,-30,1324,37,1408,52,-18,17,31,-625,1000,2496,-3314,-3300,2195,1339,-155,-119,2481,-3231,-3160,2563,0,1,102,-147,-125,112
9963,5,197,-20,5,199,1460,16,1368,-2203,-227,3584,291,-2154,1000,2290,-5211,-2828,2139,1248,-121,-155,2341,-2986,-2959,2372,0,1,181,-38,-181,-13
9993,5,128,16,10,-62,1181,24,1318,876,-63,-890,-58,396,1000,2464,-2332,-2920,2372,1153,-119,239,2147,-2773,-2724,2203,0,1,26,-181,-74,134
10023,5,128,17,16,32,1204,89,1337,-118,134,-179,-56,-104,1000,2131,-2738,-2865,2550,1058,-200,255,1927,-2583,-2504,2018,0,1,45,-100,-86,46
10053,5,128,23,22,12,1065,57,1275,36,85,272,40,-971,1000,1876,-2857,-2596,1770,946,-254,114,1684,-2345,-2241,1805,0,1,23,-70,-51,30
10084,5,128,26,23,-15,976,70,1218,22,47,221,30,-536,1000,1837,-2476,-2400,1623,825,-254,-9,1451,-2066,-1954,1580,0,1,14,-56,-28,30
10114,5,128,22,24,11,921,57,1126,-19,-41,-273,0,-737,1000,1532,-2395,-2339,1598,705,-245,-46,1222,-1781,-1668,1354,0,1,10,-31,-17,10
10144,5,128,20,22,17,815,67,1070,84,85,255,36,-648,1000,1412,-2231,-1968,1349,585,-223,-64,1002,-1490,-1383,1126,0,1,5,-15,-3,3
10174,5,0,13,20,36,752,60,907,-22,69,79,28,-963,1000,1153,-2177,-1864,1231,465,-204,-23,784,-1197,-1101,895,0,1,-4,4,6,-19
10204,5,0,11,17,9,727,7,766,-8,-83,-27,32,-502,1000,1315,-1940,-1732,1228,345,-200,21,564,-905,-824,657,0,1,-30,21,30,-36
10234,5,0,14,15,-6,620,13,655,65,-132,-521,54,-390,1000,1232,-1674,-1434,962,225,-232,29,331,-626,-554,415,0,1,-45,30,47,-42
10264,5,0,17,15,-50,528,7,535,-158,89,-193,81,-1204,1000,1021,-1627,-1462,400,105,-243,7,100,-345,-274,182,0,1,-91,39,70,-54
10294,5,64,22,17,12,435,-27,454,180,-107,-1,35,-506,1000,685,-1335,-1096,603,-14,-216,-248,-129,-62,21,-32,0,1,-129,88,112,-104
10324,5,64,26,20,-35,292,6,314,-192,69,111,31,-466,1000,466,-942,-955,135,-134,-107,-569,-340,241,338,-227,0,1,-102,114,121,-91
10355,5,64,34,28,0,293,8,226,71,208,-313,10,-456,1000,339,-962,-909,299,-254,61,-514,-548,548,681,-393,0,1,-93,113,125,-74
10385,5,64,36,35,4,210,-11,161,-115,-85,-252,17,-49,1000,307,-674,-564,255,-363,214,-438,-739,826,994,-543,0,1,-82,123,123,-73
10415,5,0,39,38,8,144,-14,92,44,-110,0,9,-134,1000,210,-448,-362,213,-402,294,-122,-801,929,1113,-588,0,1,-93,127,116,-87
10445,5,0,40,39,-9,79,-3,35,-40,-17,0,0,-42,1000,163,-183,-225,105,-421,309,-25,-838,977,1165,-620,0,1,-96,108,111,-75
10475,5,0,41,41,-11,12,-5,-11,-13,13,0,2,-61,1000,48,-21,-59,-24,-431,309,16,-858,996,1189,-634,0,1,-72,89,85,-59
10505,5,0,42,42,-1,-26,-3,-37,41,10,0,0,48,1000,-22,85,85,-32,-430,301,43,-862,990,1188,-632,0,1,-57,72,68,-45
10535,5,0,41,41,3,-53,-1,-50,41,0,0,-2,71,1000,-61,181,187,-29,-423,272,158,-852,968,1161,-628,0,1,-76,85,80,-64
10565,5,0,40,40,-5,-74,-6,-63,12,-6,0,2,-10,1000,-74,232,214,-115,-412,213,202,-845,931,1120,-626,0,1,-74,72,69,-59
10595,5,0,39,39,-6,-70,-2,-71,-24,13,0,-1,103,1000,-66,239,202,-96,-400,166,112,-829,892,1076,-616,0,1,-81,83,81,-65
10625,5,0,38,38,0,-82,0,-77,28,10,0,0,117,1000,-97,256,256,-95,-386,128,129,-810,853,1032,-603,0,1,-59,56,53,-45
10655,5,0,36,36,7,-87,5,-80,-4,10,0,1,39,1000,-142,226,271,-109,-372,96,128,-786,817,987,-590,0,1,-74,75,70,-61
10686,5,0,32,32,4,-76,5,-80,-63,-27,0,-6,74,1000,-118,237,227,-65,-357,47,139,-758,778,929,-583,0,1,-61,54,48,-51
10716,5,0,30,30,4,-74,7,-82,-16,13,0,1,46,1000,-135,180,206,-116,-343,25,21,-731,743,885,-567,0,1,-80,86,81,-68
10746,5,0,29,29,5,-86,5,-88,2,-5,0,4,13,1000,-181,171,219,-167,-328,34,-47,-697,713,849,-539,0,1,-77,87,82,-65
10776,5,0,28,28,3,-97,7,-92,-8,17,0,-8,148,1000,-190,265,239,-135,-312,50,-55,-660,682,814,-507,0,1,-73,88,83,-60
10806,5,0,28,28,4,-95,2,-97,5,-13,0,0,95,1000,-184,226,242,-158,-294,66,-55,-623,644,776,-470,0,1,-52,59,55,-39
10836,5,0,27,27,8,-102,8,-98,2,20,0,-3,96,1000,-208,251,273,-145,-276,77,-18,-583,607,735,-436,0,1,-64,76,70,-52
10866,5,0,25,25,14,-103,13,-102,47,34,0,-10,77,1000,-231,264,281,-105,-257,73,38,-542,565,684,-405,0,1,-41,63,40,-49
10896,5,0,22,22,23,-97,21,-95,60,23,0,-4,30,1000,-244,200,289,-98,-240,62,29,-504,531,634,-384,0,1,-60,74,64,-54
10926,5,0,18,18,22,-102,23,-99,4,14,0,-6,29,1000,-259,215,289,-112,-223,58,13,-461,497,582,-362,0,1,-64,82,70,-59
10956,5,0,12,12,34,-78,24,-89,28,-20,0,-8,192,1000,-226,161,281,-3,-206,58,-49,-415,471,532,-345,0,1,-47,87,59,-62
10986,5,0,7,7,26,-67,23,-77,-37,-26,0,-15,109,1000,-207,162,209,0,-193,74,-5,-369,456,489,-331,0,1,-60,87,70,-62
11017,5,0,2,2,25,-81,21,-78,-12,-20,0,-11,135,1000,-192,219,280,-3,-179,60,96,-333,432,442,-322,0,1,-44,64,45,-48
11047,5,0,-2,-1,-1,-96,16,-82,-146,-8,0,6,-122,1000,-168,210,238,-204,-164,28,114,-302,397,390,-311,0,1,-28,67,22,-63
11077,5,0,-2,-2,8,-83,9,-81,47,3,0,6,1,1000,-132,201,270,-113,-147,-11,150,-279,349,340,-290,0,1,-41,44,27,-44
11107,5,0,-4,-4,7,-72,4,-71,-3,-24,0,1,51,1000,-107,195,237,-76,-134,-55,134,-259,311,292,-280,0,1,-64,69,50,-67
11137,5,0,-7,-7,14,-75,11,-74,15,3,0,1,104,1000,-119,201,276,-45,-121,-94,140,-235,278,245,-274,0,1,-62,66,45,-69
11167,5,0,-9,-9,6,-71,10,-70,-14,1,0,9,98,1000,-91,173,249,-94,-109,-129,75,-216,245,203,-265,0,1,-62,64,44,-68
11197,5,0,-11,-11,0,-62,2,-66,-28,-21,0,1,52,1000,-91,170,180,-94,-97,-147,56,-192,218,166,-252,0,1,-44,47,21,-51
11227,5,0,-11,-11,0,-61,-2,-62,-11,-18,0,-2,-22,1000,-136,136,128,-125,-85,-157,-29,-172,187,135,-232,0,1,-37,43,14,-50
11257,5,0,-11,-11,-2,-54,-1,-52,-30,-5,0,2,-16,1000,-145,76,72,-169,-74,-120,-196,-141,170,119,-202,0,1,-21,45,18,-41
11287,5,0,-9,-9,-11,-36,-7,-39,-41,-19,0,-4,-88,1000,-100,71,-4,-143,-65,-66,-119,-116,158,116,-166,0,1,-31,30,30,-20
11317,6,0,1783,-7,-9,-33,-10,-33,-27,-18,0,1,-29,1000,-39,90,56,-98,-57,-47,7,-100,142,105,-143,0,1,-20,18,12,-17
11348,6,64,1784,60,43,31,13,2,214,78,198,-12,80,1000,-48,-106,34,240,14,-57,65,-151,-189,94,176,0,1,-77,-232,24,228
11378,6,64,1785,144,93,40,105,61,198,262,-142,-14,-112,1000,-256,-325,42,316,99,-65,-73,-221,-591,91,568,0,1,-90,-263,22,262
11408,6,64,1778,229,171,78,172,100,260,262,-109,-8,-282,1000,-433,-662,102,540,184,-37,-101,-282,-983,96,968,0,1,-83,-266,22,269
11438,6,64,1769,313,249,149,239,140,271,208,92,-16,-177,1000,-518,-987,105,912,270,-1,-176,-338,-1374,101,1371,0,1,-79,-271,25,282
11468,6,64,1755,396,373,258,341,214,368,301,248,-76,48,1000,-732,-1346,37,1633,356,57,-226,-386,-1760,108,1778,0,1,-74,-287,25,305
11498,6,64,1740,478,405,321,399,302,295,276,-29,-2,278,1000,-485,-1693,203,1739,443,131,-228,-426,-2142,115,2189,0,1,-72,-286,36,309
11528,6,64,1720,560,524,329,490,340,319,259,-55,-77,494,1000,-901,-1756,334,2295,532,215,-228,-458,-2521,119,2601,0,1,-57,-296,26,325
11558,6,64,1703,640,601,414,585,404,239,215,19,-29,218,1000,-888,-2298,393,2523,621,281,-119,-488,-2904,113,3007,0,1,-58,-311,21,332
11588,6,64,1694,719,698,527,655,469,133,183,-6,-47,260,1000,-921,-2690,367,3100,712,297,65,-526,-3299,90,3399,0,1,-62,-338,11,350
11618,6,64,1693,797,735,507,749,548,142,251,-293,-53,-6,1000,-1102,-2749,456,3141,803,264,203,-575,-3706,52,3779,0,1,-63,-349,-1,350
11649,6,64,1697,876,808,568,815,580,158,233,-150,-53,-120,1000,-1194,-3073,471,3450,893,200,282,-633,-4122,8,4151,0,1,-68,-360,-10,352
11679,6,64,1703,955,843,611,884,631,-82,220,-379,-119,224,1000,-1267,-3012,376,3850,984,119,266,-697,-4541,-37,4520,0,1,-73,-358,-12,353
11709,6,196,1709,1035,1046,819,905,640,911,106,1381,-123,830,1000,-1331,-3870,450,4912,1073,33,60,-766,-4963,-81,4889,0,1,-71,-389,-27,378
11739,6,192,1701,1115,1027,778,954,692,-70,160,-331,-66,160,1000,-1408,-4041,469,4486,1163,22,38,-815,-5365,-107,5275,0,1,-69,-395,-24,385
11769,6,192,1692,1193,1143,849,1059,775,269,449,-399,-95,-9,1000,-1703,-4462,454,4946,1254,15,0,-857,-5766,-138,5661,0,1,-64,-410,-36,398
11799,6,196,1680,1270,1267,987,1089,819,793,268,707,-100,53,1000,-1771,-5049,425,5578,1346,14,8,-890,-6164,-175,6046,0,1,-60,-432,-51,414
11829,6,64,1655,1343,1110,876,1113,882,-355,-73,-518,-78,22,1000,-1577,-4544,305,4824,1441,75,-233,-893,-6546,-212,6443,0,1,-57,-398,-20,402
11859,6,64,1630,1410,1201,981,1212,959,110,293,-57,-76,11,1000,-1590,-4980,303,5296,1541,129,-107,-871,-6925,-276,6830,0,1,-48,-417,-34,417
11889,6,193,1577,1469,1346,1167,1255,1005,330,338,270,-172,1358,1000,-1519,-5203,288,6569,1646,150,-183,-826,-7305,-379,7196,0,1,-21,-437,-67,451
11919,6,196,1515,1505,1370,1290,1263,1050,267,-51,606,4,-551,1000,-1395,-6412,68,6071,1760,172,31,-702,-7654,-556,7519,0,1,24,-480,-141,441
11949,6,132,1462,1473,1170,1330,1323,1127,-755,130,631,-56,-65,1000,-804,-5787,-545,5830,1820,158,-57,-504,-7723,-776,7543,0,1,-20,-296,-66,280
11980,6,132,1410,1418,1142,1125,1313,1159,-531,50,724,-9,59,1000,-979,-5312,26,5302,1749,166,-20,-484,-7425,-740,7259,0,1,7,-276,-96,253
12010,6,128,1355,1362,1167,1142,1295,1159,-113,-23,107,-63,-499,1000,-1281,-5433,-239,5365,1707,173,-72,-411,-7192,-770,7028,0,1,20,-259,-100,243
12040,6,128,1298,1304,1128,1167,1273,1156,-56,-129,-188,-14,-1115,1000,-1187,-5684,-437,5037,1666,191,-116,-328,-6955,-804,6796,0,1,10,-236,-86,226
12070,6,128,1235,1243,1133,1157,1241,1162,-1,-73,-323,-69,-385,1000,-1160,-5356,-359,5326,1627,232,-133,-224,-6709,-848,6565,0,1,37,-215,-109,204
12100,6,0,1176,1183,1104,1148,1135,1169,57,-193,-187,-51,-458,1000,-1052,-5306,-355,5198,1583,259,-34,-139,-6456,-877,6323,0,1,39,-198,-92,194
12130,6,0,1117,1124,1044,1180,1069,1157,-54,-119,-256,-37,101,1000,-662,-5142,-402,5202,1536,278,-55,-64,-6202,-899,6078,0,1,61,-181,-89,184
12160,6,0,1062,1068,968,1101,1003,1172,-226,-189,151,5,-713,1000,-700,-5064,-469,4567,1485,282,26,-6,-5950,-912,5829,0,1,61,-184,-78,188
12190,6,0,1012,1018,975,1094,933,1121,223,-273,-301,-67,-329,1000,-758,-4755,-492,4858,1431,259,156,20,-5711,-908,5584,0,1,61,-170,-80,166
12220,6,0,966,972,955,1092,933,1115,-10,-204,71,-33,-174,1000,-552,-4707,-367,4807,1371,191,327,15,-5475,-892,5323,0,1,35,-161,-67,147
12250,6,0,923,929,910,1066,937,1081,-86,78,218,-37,-436,1000,-549,-4591,-481,4584,1306,87,349,-17,-5246,-867,5056,0,1,19,-156,-67,134
12280,6,0,878,884,861,1057,898,1042,-261,-14,24,-57,-700,1000,-542,-4468,-693,4409,1240,-22,348,-48,-5014,-844,4780,0,1,6,-146,-69,116
12311,6,0,831,837,827,936,840,975,19,-134,-67,-41,-380,1000,-619,-4117,-419,4079,1177,-100,137,-62,-4775,-825,4513,0,1,29,-139,-85,118
12341,6,0,774,782,809,967,812,963,-111,-116,-83,-47,-566,1000,-582,-4193,-608,4043,1118,-127,86,-29,-4513,-824,4244,0,1,49,-109,-89,92
12371,6,0,716,725,777,935,751,951,-66,-267,-74,-30,-531,1000,-510,-4071,-558,3864,1056,-154,87,0,-4237,-818,3960,0,1,54,-89,-88,68
12401,6,0,659,668,721,895,730,914,-63,-61,45,-13,-571,1000,-404,-3898,-560,3593,991,-184,97,25,-3958,-808,3674,0,1,56,-76,-85,56
12431,6,0,602,611,651,870,669,895,-205,-176,134,-31,-311,1000,-242,-3568,-655,3448,923,-210,67,42,-3670,-786,3382,0,1,46,-61,-74,38
12461,6,128,546,555,560,745,625,836,-380,-225,329,12,-1070,1000,-318,-3353,-648,2687,852,-240,101,53,-3378,-760,3085,0,1,49,-65,-79,38
12491,6,0,450,486,539,737,578,756,-192,30,7,-5,-502,1000,-167,-3088,-574,2801,759,-266,131,57,-3003,-710,2713,0,1,41,8,-64,-34
12521,6,0,359,416,486,676,455,676,-214,-366,-132,-27,-639,1000,-235,-2817,-660,2534,661,-293,62,53,-2615,-649,2330,0,1,38,29,-55,-49
12551,6,0,276,347,429,619,433,638,-252,-295,118,-53,-182,1000,-161,-2400,-639,2414,563,-296,-52,54,-2221,-582,1952,0,1,38,51,-49,-66
12581,6,64,201,277,356,522,387,535,-300,-104,70,-1,-577,1000,-148,-2239,-564,1802,466,-271,-105,66,-1820,-512,1580,0,1,46,68,-47,-75
12611,6,64,136,207,315,476,326,484,-307,-155,130,2,-693,1000,-130,-2059,-558,1582,368,-240,-47,78,-1417,-440,1210,0,1,41,75,-45,-84
12642,6,64,83,139,277,447,270,437,-170,-176,7,3,-544,1000,-26,-1851,-524,1475,269,-232,16,76,-1022,-365,838,0,1,29,82,-36,-95
12672,6,64,34,74,268,407,214,388,-16,-266,-174,-12,-376,1000,-84,-1662,-463,1435,168,-230,-35,63,-630,-281,467,0,1,22,89,-35,-99
12702,6,64,-5,10,188,331,180,333,-147,-240,-6,-14,-211,1000,11,-1266,-450,1105,66,-210,-93,46,-234,-185,103,0,1,14,89,-20,-111
12732,6,64,-38,-34,151,282,160,287,-225,-67,120,0,-123,1000,42,-1109,-394,866,-9,-172,-221,33,59,-102,-154,0,1,24,102,-18,-119
12762,6,64,-61,-59,120,203,89,200,-69,-216,-60,7,-158,1000,-47,-905,-298,581,-58,-92,-330,29,254,-27,-297,0,1,18,115,1,-99
12792,6,64,-76,-75,61,158,55,162,-114,-207,68,-2,-66,1000,63,-578,-302,408,-94,-6,-200,22,398,44,-388,0,1,19,127,19,-109
12822,6,0,-85,-84,16,101,30,92,-227,-85,0,-6,-16,1000,131,-265,-220,253,-119,12,5,5,482,85,-454,0,1,3,109,23,-104
12852,6,0,-86,-86,-9,42,-6,34,-137,-82,0,0,-108,1000,88,-96,-141,38,-133,-6,35,-20,514,109,-490,0,1,6,75,9,-76
12882,6,0,-84,-84,-16,-1,-22,-7,-36,-47,0,0,85,1000,19,21,-58,-71,-138,17,-174,-29,527,131,-488,0,1,14,81,20,-65
12912,6,0,-79,-78,-28,-29,-26,-28,-61,-22,0,-1,31,1000,0,120,-19,-146,-134,67,-102,-25,520,148,-456,0,1,3,53,26,-41
12943,6,0,-74,-74,-31,-34,-29,-32,-30,-3,0,4,12,1000,48,162,36,-143,-128,72,60,-25,494,145,-429,0,1,22,51,-3,-53
12973,7,64,-1753,-118,-59,-63,-41,-37,-155,-37,197,-13,94,1000,70,381,34,-195,-169,42,137,10,688,130,-636,0,1,50,256,6,-257
13003,7,64,-1762,-204,-129,-89,-137,-96,-147,-277,-181,-22,257,1000,254,689,-29,-357,-253,-10,219,70,1075,113,-1044,0,1,62,255,-1,-263
13033,7,64,-1776,-290,-206,-121,-206,-132,-247,-267,-53,9,88,1000,465,859,-65,-705,-336,-92,359,125,1454,86,-1459,0,1,66,251,-13,-274
13063,7,64,-1794,-377,-304,-197,-287,-181,-253,-191,72,8,288,1000,637,1325,-68,-1064,-419,-206,367,178,1827,46,-1885,0,1,72,251,-25,-286
13093,7,64,-1809,-465,-397,-240,-368,-214,-352,-181,244,3,66,1000,737,1601,-259,-1450,-500,-312,348,236,2199,3,-2307,0,1,71,255,-41,-299
13123,7,64,-1819,-554,-475,-308,-473,-271,-273,-253,204,0,293,1000,837,1978,-266,-1760,-581,-401,220,304,2577,-38,-2726,0,1,74,264,-50,-308
13153,7,64,-1819,-644,-557,-311,-556,-317,-251,-301,-73,3,262,1000,1008,2114,-494,-2050,-661,-432,37,387,2969,-68,-3131,0,1,74,278,-48,-318
13183,7,196,-1815,-733,-695,-449,-615,-390,-561,-111,584,-2,195,1000,1071,2738,-551,-2718,-741,-435,-55,477,3368,-90,-3529,0,1,78,301,-48,-338
13213,7,64,-1796,-822,-743,-495,-717,-463,-219,-189,111,-9,324,1000,1053,2934,-618,-2967,-822,-369,-363,579,3784,-91,-3910,0,1,90,329,-36,-346
13243,7,64,-1769,-908,-857,-579,-821,-546,-379,-250,181,3,398,1000,1235,3373,-651,-3461,-906,-253,-417,684,4213,-68,-4276,0,1,93,357,-18,-362
13274,7,64,-1738,-991,-807,-480,-876,-584,191,-219,-697,41,584,1000,1429,2987,-612,-3156,-992,-129,-364,777,4644,-30,-4638,0,1,90,350,-11,-351
13304,7,64,-1721,-1072,-946,-637,-928,-621,-324,-247,52,15,558,1000,1557,3854,-531,-3678,-1081,-72,75,841,5058,4,-5013,0,1,77,346,-16,-369
13334,7,64,-1717,-1151,-998,-736,-1008,-675,-115,-238,230,-27,285,1000,1385,4281,-562,-3952,-1171,-114,209,875,5447,19,-5413,0,1,73,344,-26,-378
13364,7,192,-1719,-1230,-1195,-844,-1054,-725,-311,-142,-45,20,333,1000,1825,4886,-645,-4791,-1261,-181,190,903,5830,27,-5818,0,1,65,364,-11,-404
13394,7,192,-1711,-1310,-1276,-956,-1140,-784,-408,-358,245,-13,828,1000,1811,5482,-606,-5102,-1352,-206,-94,939,6224,48,-6214,0,1,73,392,3,-414
13424,7,64,-1690,-1385,-1207,-807,-1180,-828,-159,-113,-169,4,921,1000,1968,4943,-727,-4646,-1445,-171,-102,976,6629,98,-6589,0,1,71,382,4,-400
13454,7,192,-1672,-1455,-1290,-950,-1277,-847,-7,-340,-300,-4,1146,1000,1973,5571,-535,-5053,-1542,-157,-38,986,7028,165,-6964,0,1,66,394,17,-413
13484,7,192,-1666,-1522,-1384,-1064,-1305,-920,-258,-351,10,10,1245,1000,2123,6103,-372,-5484,-1642,-213,176,962,7406,229,-7351,0,1,56,394,20,-427
13514,7,197,-1619,-1581,-1587,-1231,-1321,-946,-1009,114,1086,158,-655,1000,2213,6146,-551,-7131,-1746,-258,236,914,7781,324,-7723,0,1,9,427,77,-481
13544,7,128,-1564,-1582,-1371,-1199,-1398,-993,267,-44,273,88,102,1000,1708,5910,-119,-6158,-1819,-299,169,767,7943,483,-7874,0,1,-4,276,77,-331
13574,7,132,-1518,-1527,-1343,-1012,-1387,-1011,405,76,912,107,-238,1000,1961,5287,-512,-5832,-1742,-387,241,742,7610,409,-7599,0,1,-5,193,54,-261
13605,7,0,-1464,-1471,-1322,-1111,-1340,-1023,30,122,-278,64,-259,1000,1566,5519,-391,-5931,-1697,-433,31,662,7361,426,-7371,0,1,-11,207,73,-260
13635,7,132,-1400,-1408,-1178,-987,-1327,-1073,577,51,661,69,225,1000,1496,4948,-259,-5235,-1662,-413,-152,564,7135,494,-7128,0,1,-36,233,114,-266
13665,7,0,-1335,-1343,-1203,-1086,-1240,-1131,134,61,184,76,251,1000,1403,5240,-53,-5494,-1629,-374,-123,459,6914,580,-6877,0,1,-32,201,102,-238
13695,7,0,-1275,-1282,-1216,-1175,-1169,-1158,-188,304,-320,134,-662,1000,1199,5142,75,-6019,-1587,-362,13,375,6675,628,-6628,0,1,-21,169,74,-221
13725,7,0,-1211,-1220,-1165,-1156,-1167,-1137,-10,37,-103,91,-299,1000,1069,5144,106,-5687,-1544,-343,-95,293,6429,678,-6369,0,1,-33,158,89,-202
13755,7,132,-1143,-1152,-1032,-1026,-1148,-1139,626,-134,885,70,307,1000,1030,4703,183,-4908,-1504,-295,-211,195,6188,756,-6097,0,1,-48,185,118,-212
13785,7,0,-1083,-1090,-1040,-1079,-1075,-1168,-162,7,225,25,-16,1000,809,4912,135,-4982,-1460,-257,-68,121,5949,806,-5835,0,1,-47,152,84,-193
13815,7,0,-1019,-1027,-971,-1114,-989,-1142,106,146,87,44,-217,1000,517,4703,348,-4978,-1415,-209,-183,47,5705,861,-5563,0,1,-57,142,85,-172
13845,7,0,-951,-960,-872,-1162,-924,-1144,463,194,99,54,141,1000,212,4600,755,-4782,-1369,-128,-389,-26,5460,931,-5273,0,1,-66,136,93,-146
13875,7,132,-886,-895,-784,-1059,-815,-1170,455,367,606,-32,648,1000,118,4496,637,-4029,-1318,-14,-366,-80,5215,994,-4970,0,1,-74,142,96,-143
13906,7,0,-823,-831,-740,-1100,-754,-1140,87,267,-39,21,45,1000,-103,4218,830,-4240,-1269,112,-319,-127,4980,1059,-4670,0,1,-70,128,85,-124
13936,7,0,-764,-772,-708,-1064,-724,-1122,113,48,376,0,402,1000,-84,4196,855,-3954,-1212,225,-337,-152,4733,1092,-4369,0,1,-64,122,82,-107
13966,7,0,-705,-713,-674,-1073,-671,-1086,85,-6,147,21,19,1000,-239,3991,921,-4012,-1151,333,-315,-170,4479,1116,-4066,0,1,-59,107,79,-84
13996,7,0,-643,-653,-659,-1008,-620,-1044,127,186,1,13,431,1000,-81,3916,874,-3738,-1089,438,-358,-190,4217,1137,-3757,0,1,-74,94,100,-53
14026,7,0,-586,-595,-588,-950,-578,-1007,117,243,112,-17,733,1000,-141,3777,917,-3279,-1023,535,-304,-198,3949,1143,-3448,0,1,-62,93,93,-46
14056,7,0,-542,-548,-506,-886,-511,-980,-163,112,81,3,387,1000,-244,3334,962,-3025,-953,598,-147,-176,3687,1104,-3169,0,1,-22,101,57,-62
14086,7,0,-493,-501,-499,-877,-513,-903,142,2,149,-11,511,1000,-196,3418,1005,-2874,-879,613,59,-157,3407,1043,-2897,0,1,-23,53,45,-25
14116,7,0,-407,-444,-484,-800,-501,-853,71,-126,390,1,467,1000,-55,3176,897,-2709,-775,582,129,-124,3020,926,-2550,0,1,-13,-3,30,26
14146,7,0,-329,-385,-453,-724,-389,-728,-50,436,-355,9,482,1000,38,2916,825,-2480,-670,527,172,-97,2621,803,-2203,0,1,-8,-23,26,43
14176,7,0,-252,-325,-413,-671,-451,-682,189,53,-31,7,336,1000,11,2690,776,-2280,-566,455,262,-81,2216,683,-1858,0,1,-10,-51,18,59
14206,7,0,-188,-264,-354,-547,-369,-589,128,76,114,28,327,1000,112,2187,656,-1943,-463,382,196,-67,1811,563,-1512,0,1,-6,-61,17,72
14237,7,64,-132,-203,-273,-473,-279,-502,304,443,85,-61,961,1000,0,2203,606,-1231,-359,303,195,-55,1404,443,-1168,0,1,1,-74,6,79
14267,7,64,-79,-142,-269,-445,-294,-416,213,46,-49,4,403,1000,66,1844,599,-1424,-256,247,285,-38,1002,330,-818,0,1,0,-86,6,84
14297,7,64,-41,-81,-197,-297,-216,-336,172,15,82,58,-21,1000,143,1070,425,-1184,-153,190,212,-24,600,218,-467,0,1,2,-111,2,109
14327,7,64,-6,-18,-211,-298,-154,-258,-82,318,-487,31,68,1000,139,1188,348,-1153,-52,124,187,-18,197,111,-119,0,1,-1,-95,3,110
14357,7,64,30,26,-172,-272,-182,-231,205,25,55,5,182,1000,79,1154,366,-887,11,54,288,-35,-74,48,106,0,1,-13,-108,-1,105
14387,7,64,59,56,-141,-197,-113,-191,155,233,49,-6,290,1000,110,929,232,-633,57,-26,170,-51,-275,-8,257,0,1,-22,-116,2,107
14417,7,64,77,76,-104,-154,-79,-121,-54,155,-256,-4,129,1000,7,652,133,-545,86,-56,-20,-56,-398,-38,359,0,1,-17,-125,-11,123
14447,7,0,91,90,-56,-91,-41,-69,118,180,0,4,29,1000,-18,330,85,-347,109,-41,-61,-48,-483,-55,448,0,1,-20,-109,-5,111
14477,7,0,98,98,-15,-47,-14,-30,149,105,0,2,51,1000,-48,141,79,-139,123,-23,-60,-38,-526,-64,497,0,1,-11,-72,-7,76
14507,7,0,97,97,12,-3,13,8,67,57,0,-6,-11,1000,-50,-2,29,47,127,-20,32,-27,-533,-75,503,0,1,10,-52,-28,49
14538,7,0,93,93,32,26,27,28,69,29,0,2,7,1000,-39,-153,12,126,123,-23,-39,-25,-518,-76,487,0,1,-9,-42,-2,46
14568,8,0,1797,86,33,30,29,27,-4,-11,0,-4,42,1000,-53,-151,-16,145,118,3,-90,-10,-482,-72,463,0,1,-31,-35,27,48
