46007,1,800,820,-28,-29,-19,1,1,1,1,496,495,497,496,0,0,0,0
46107,1,800,817,-17,-34,-7,1,1,1,1,498,498,497,498,0,0,0,0
46207,1,800,771,14,-45,8,1,1,1,1,493,474,497,436,0,0,0,0
46307,1,800,830,1,31,-11,1,1,1,1,491,495,493,491,0,0,0,0
46407,1,800,810,3,-31,72,1,1,1,1,496,494,497,497,0,0,0,0
46508,1,800,777,-14,-51,-68,1,1,1,1,499,460,502,485,0,0,0,0
46608,1,800,800,-11,2,-17,1,1,1,1,497,486,497,424,0,0,0,0
46708,1,800,847,42,9,28,1,1,1,1,502,483,501,502,0,0,0,0
46808,1,800,816,-22,72,16,1,1,1,1,484,497,497,496,0,0,0,0
46908,1,800,807,-18,34,2,1,1,1,1,497,498,496,497,0,0,0,0
47008,1,-800,676,-8,-74,-45,1,1,1,1,490,493,497,427,0,0,0,0
47108,1,-800,-995,-51,-19,-52,1,1,1,1,494,498,497,496,0,0,0,0
47208,1,-800,-842,-13,-11,-6,1,1,1,1,498,498,498,495,0,0,0,0
47308,1,-800,-774,24,-2,8,1,1,1,1,497,496,497,493,0,0,0,0
47408,1,-800,-863,64,-32,-37,1,1,1,1,494,492,497,493,0,0,0,0
47508,1,-800,-955,1,-32,17,1,1,1,1,498,498,497,498,0,0,0,0
47608,1,-800,-471,3,44,34,1,1,1,1,495,496,495,495,0,0,0,0
47708,1,-800,-805,28,-6,0,1,1,1,1,497,496,497,491,0,0,0,0
47808,1,-800,-795,-8,-53,-9,1,1,1,1,497,495,497,494,0,0,0,0
47908,1,-800,-807,-31,4,3,1,1,1,1,497,492,497,496,0,0,0,0
48008,1,-800,-781,4,19,14,1,1,1,1,493,498,497,496,0,0,0,0
48108,1,-800,-820,-8,14,9,1,1,1,1,495,497,496,494,0,0,0,0
48208,1,-800,-834,13,-13,-42,1,1,1,1,493,459,497,490,0,0,0,0
48308,1,-800,-829,21,9,24,1,1,1,1,498,498,497,497,0,0,0,0
48408,1,-800,-1375,26,4,0,1,1,1,1,497,498,497,494,0,0,0,0
48508,1,-800,-701,-24,53,-70,1,1,1,1,497,498,496,495,0,0,0,0
48608,1,-800,-781,-39,-41,1,1,1,1,1,497,498,498,498,0,0,0,0
48708,1,-800,-779,-28,17,-32,1,1,1,1,494,498,495,495,0,0,0,0
48808,1,-800,-843,55,31,44,1,1,1,1,498,435,497,494,0,0,0,0
48908,1,-800,-905,21,-24,-24,1,1,1,1,494,498,497,497,0,0,0,0
49008,0,0,-803,-19,-42,51,0,0,0,0,493,498,498,498,0,0,0,0
49108,0,0,-25,-19,-12,4,0,0,0,0,493,494,476,493,0,0,0,0
49208,0,0,-21,-3,-26,25,0,0,0,0,502,462,499,434,0,0,0,0
49308,0,0,38,28,19,26,0,0,0,0,491,462,494,487,0,0,0,0
49408,0,0,19,-4,28,7,0,0,0,0,494,481,496,492,0,0,0,0
49508,0,0,8,26,2,29,0,0,0,0,492,492,494,474,0,0,0,0
49608,0,0,13,9,-32,17,0,0,0,0,367,402,498,501,0,0,0,0
49708,0,0,19,-18,1,1,0,0,0,0,472,496,493,485,0,0,0,0
49808,0,0,-21,-17,-1,9,0,0,0,0,470,472,495,491,0,0,0,0
49908,0,0,44,-74,9,-3,0,0,0,0,490,494,495,401,0,0,0,0
50008,2,800,-22,-2,36,1,1,1,1,1,498,490,501,496,0,0,0,0
50108,2,800,9,912,-16,14,1,1,1,1,496,488,496,496,0,0,0,0
50208,2,800,11,753,-42,-42,1,1,1,1,497,498,496,496,0,0,0,0
50308,2,800,11,758,26,-41,1,1,1,1,457,491,444,497,0,0,0,0
50408,2,800,-14,719,-36,255,1,1,1,1,496,498,497,497,0,0,0,0
50508,2,800,44,789,-19,64,1,1,1,1,498,498,497,498,0,0,0,0
50608,2,800,-8,851,19,29,1,1,1,1,493,494,496,496,0,0,0,0
